Label,Num,Adjectives
I,9,peaceful
I,10,thoughtful
I,11,reserved
I,12,reflective
I,13,meditative
I,14,sensory-sensitive
I,15,solitary
I,16,calm
I,17,nurturing
I,18,sensory-shy
I,19,peaceful
I,20,thoughtful
S,1,perceptive
S,2,detail-oriented
S,3,pragmatic
S,4,grounded
S,5,practical
S,6,reflective
S,7,experienced
S,8,observant
S,9,discerning
S,10,analytical
S,11,perceptive
S,12,detail-oriented
S,13,pragmatic
S,14,grounded
S,15,practical
S,16,reflective
S,17,experienced
S,18,observant
S,19,discerning
S,20,analytical
ENFP,1,enthusiastic
ENFP,2,creative
ENFP,3,innovative
ENFP,4,energetic
ENFP,5,open-minded
ENFP,6,curious
ENFP,7,sociable
ENFP,8,emotionally
ENFP,9,flexible
ENFP,10,optimistic
ENFP,11,enthusiastic
ENFP,12,creative
ENFP,13,innovative
ENFP,14,energetic
ENFP,15,open-minded
ENFP,16,curious
ENFP,17,sociable
ENFP,18,emotionally
ENFP,19,flexible
ENFP,20,optimistic
INFP,1,introspective
INFP,2,dreamy
INFP,3,reflective
INFP,4,sensory-sensitive
INFP,5,imaginative
INFP,6,open-minded
INFP,7,curious
INFP,8,adventurous
INFP,9,flexible
INFP,10,relaxed
INFP,11,introspective
INFP,12,dreamy
INFP,13,reflective
INFP,14,sensory-sensitive
INFP,15,imaginative
INFP,16,open-minded
INFP,17,curious
INFP,18,adventurous
INFP,19,flexible
INFP,20,relaxed
ESTJ,1,pragmatic
ESTJ,2,organized
ESTJ,3,decisive
ESTJ,4,analytical
ESTJ,5,structured
ESTJ,6,efficient
ESTJ,7,focused
ESTJ,8,thorough
ESTJ,9,objective
ESTJ,10,predictable
ESTJ,11,pragmatic
ESTJ,12,organized
ESTJ,13,decisive
ESTJ,14,analytical
ESTJ,15,structured
ESTJ,16,efficient
ESTJ,17,focused
ESTJ,18,thorough
ESTJ,19,objective
ESTJ,20,predictable
ESFJ,1,warmhearted
ESFJ,2,supportive
ESFJ,3,organized
ESFJ,4,trustworthy
ESFJ,5,diplomatic
ESFJ,6,practical
ESFJ,7,harmonious
ESFJ,8,detail-oriented
ESFJ,9,empathetic
ESFJ,10,reliable
ESFJ,11,warmhearted
ESFJ,12,supportive
ESFJ,13,organized
ESFJ,14,trustworthy
ESFJ,15,diplomatic
ESFJ,16,practical
ESFJ,17,harmonious
ESFJ,18,detail-oriented
ESFJ,19,empathetic
ESFJ,20,reliable
ISTJ,1,practical
ISTJ,2,detailed
ISTJ,3,organized
ISTJ,4,reflective
ISTJ,5,resolute
ISTJ,6,sensitive
ISTJ,7,thorough
ISTJ,8,structured
ISTJ,9,decisive
ISTJ,10,routine-oriented
ISTJ,11,practical
ISTJ,12,detailed
ISTJ,13,organized
ISTJ,14,reflective
ISTJ,15,resolute
ISTJ,16,sensitive
ISTJ,17,thorough
ISTJ,18,structured
ISTJ,19,decisive
ISTJ,20,routine-oriented
INTJ,1,insightful
INTJ,2,analytical
INTJ,3,cautious
INTJ,4,independent
INTJ,5,visionary
INTJ,6,reserved
INTJ,7,efficient
INTJ,8,discerning
INTJ,9,resolute
INTJ,10,pragmatic
INTJ,11,insightful
INTJ,12,analytical
INTJ,13,cautious
INTJ,14,independent
INTJ,15,visionary
INTJ,16,reserved
INTJ,17,efficient
INTJ,18,discerning
INTJ,19,resolute
INTJ,20,pragmatic
ENFJ,1,charismatic
ENFJ,2,inspiring
ENFJ,3,compassionate
ENFJ,4,visionary
ENFJ,5,inquisitive
ENFJ,6,empathetic
ENFJ,7,organized
ENFJ,8,caring
ENFJ,9,creative
ENFJ,10,persuasive
ENFJ,11,charismatic
ENFJ,12,inspiring
ENFJ,13,compassionate
ENFJ,14,visionary
ENFJ,15,inquisitive
ENFJ,16,empathetic
ENFJ,17,organized
ENFJ,18,caring
ENFJ,19,creative
ENFJ,20,persuasive
INTP,1,mystical
INTP,2,imaginative
INTP,3,reflective
INTP,4,analytical
INTP,5,innovative
INTP,6,skeptical
INTP,7,detached
INTP,8,curious
INTP,9,efficient
INTP,10,flexible
INTP,11,mystical
INTP,12,imaginative
INTP,13,reflective
INTP,14,analytical
INTP,15,innovative
INTP,16,skeptical
INTP,17,detached
INTP,18,curious
INTP,19,efficient
INTP,20,flexible
ENTJ,1,visionary
ENTJ,2,strategic
ENTJ,3,decisive
ENTJ,4,organized
ENTJ,5,innovative
ENTJ,6,assertive
ENTJ,7,visionary
ENTJ,8,rational
ENTJ,9,analytical
ENTJ,10,competitive
ENTJ,11,visionary
ENTJ,12,strategic
ENTJ,13,decisive
ENTJ,14,organized
ENTJ,15,innovative
ENTJ,16,assertive
ENTJ,17,visionary
ENTJ,18,rational
ENTJ,19,analytical
ENTJ,20,competitive
ISFP,1,reflective
ISFP,2,sensitive
ISFP,3,peaceful
ISFP,4,practical
ISFP,5,relaxed
ISFP,6,expressive
ISFP,7,harmonious
ISFP,8,opportunistic
ISFP,9,flexible
ISFP,10,nonconformist
ISFP,11,reflective
ISFP,12,sensitive
ISFP,13,peaceful
ISFP,14,practical
ISFP,15,relaxed
ISFP,16,expressive
ISFP,17,harmonious
ISFP,18,opportunistic
ISFP,19,flexible
ISFP,20,nonconformist
ESTP,1,socially
ESTP,2,pragmatic
ESTP,3,adaptable
ESTP,4,resourceful
ESTP,5,energetic
ESTP,6,decisive
ESTP,7,optimistic
ESTP,8,efficient
ESTP,9,creative
ESTP,10,flexible
ESTP,11,socially
ESTP,12,pragmatic
ESTP,13,adaptable
ESTP,14,resourceful
ESTP,15,energetic
ESTP,16,decisive
ESTP,17,optimistic
ESTP,18,efficient
ESTP,19,creative
ESTP,20,flexible
INFJ,1,introspective
INFJ,2,visionary
INFJ,3,sensitively
INFJ,4,imaginative
INFJ,5,open-minded
INFJ,6,curious
INFJ,7,reflective
INFJ,8,empathetic
INFJ,9,decisive
INFJ,10,organized
INFJ,11,introspective
INFJ,12,visionary
INFJ,13,sensitively
INFJ,14,imaginative
INFJ,15,open-minded
INFJ,16,curious
INFJ,17,reflective
INFJ,18,empathetic
INFJ,19,decisive
INFJ,20,organized
ENTP,1,dynamic
ENTP,2,innovative
ENTP,3,curious
ENTP,4,adventurous
ENTP,5,optimistic
ENTP,6,creative
ENTP,7,flexible
ENTP,8,analytical
ENTP,9,independent
ENTP,10,energetic
ENTP,11,dynamic
ENTP,12,innovative
ENTP,13,curious
ENTP,14,adventurous
ENTP,15,optimistic
ENTP,16,creative
ENTP,17,flexible
ENTP,18,analytical
ENTP,19,independent
ENTP,20,energetic
ISFJ,1,thoughtful
ISFJ,2,reflective
ISFJ,3,sensitive
ISFJ,4,calm
ISFJ,5,analytical
ISFJ,6,detail-oriented
ISFJ,7,structured
ISFJ,8,patient
ISFJ,9,caring
ISFJ,10,cooperative
ISFJ,11,thoughtful
ISFJ,12,reflective
ISFJ,13,sensitive
ISFJ,14,calm
ISFJ,15,analytical
ISFJ,16,detail-oriented
ISFJ,17,structured
ISFJ,18,patient
ISFJ,19,caring
ISFJ,20,cooperative
ISTP,1,solitary
ISTP,2,observant
ISTP,3,pragmatic
ISTP,4,practical
ISTP,5,efficient
ISTP,6,flexible
ISTP,7,relaxed
ISTP,8,resourceful
ISTP,9,non-conformist
ISTP,10,impartial
ISTP,11,solitary
ISTP,12,observant
ISTP,13,pragmatic
ISTP,14,practical
ISTP,15,efficient
ISTP,16,flexible
ISTP,17,relaxed
ISTP,18,resourceful
ISTP,19,non-conformist
ISTP,20,impartial
ESFP,1,socially
ESFP,2,enthusiastic
ESFP,3,empathetic
ESFP,4,flexible
ESFP,5,practical
ESFP,6,expressive
ESFP,7,harmonious
ESFP,8,resourceful
ESFP,9,relaxed
ESFP,10,opportunistic
ESFP,11,socially
ESFP,12,enthusiastic
ESFP,13,empathetic
ESFP,14,flexible
ESFP,15,practical
ESFP,16,expressive
ESFP,17,harmonious
ESFP,18,resourceful
ESFP,19,relaxed
ESFP,20,opportunistic
