Label,Num,Adjectives
E-Low-N-High-A-High-C-Low-O-High,3,sensitivity-prone
E-Low-N-High-A-High-C-Low-O-High,4,vulnerable
E-Low-N-High-A-High-C-Low-O-High,5,emotionally
E-Low-N-High-A-High-C-Low-O-High,6,idealistic
E-Low-N-High-A-High-C-Low-O-High,7,compassionate
E-Low-N-High-A-High-C-Low-O-High,8,imaginative
E-Low-N-High-A-High-C-Low-O-High,9,distractible
E-Low-N-High-A-High-C-Low-O-High,10,tortured
E-High-N-High-A-Low-C-Low-O-High,1,charismatic
E-High-N-High-A-Low-C-Low-O-High,2,volatile
E-High-N-High-A-Low-C-Low-O-High,3,dramatic
E-High-N-High-A-Low-C-Low-O-High,4,rebellious
E-High-N-High-A-Low-C-Low-O-High,5,unpredictable
E-High-N-High-A-Low-C-Low-O-High,6,impulsive
E-High-N-High-A-Low-C-Low-O-High,7,competitive
E-High-N-High-A-Low-C-Low-O-High,8,sarcastic
E-High-N-High-A-Low-C-Low-O-High,9,adventurous
E-High-N-High-A-Low-C-Low-O-High,10,introspective
E-Low-N-High-A-High-C-High-O-High,1,introverted
E-Low-N-High-A-High-C-High-O-High,2,reserve
E-Low-N-High-A-High-C-High-O-High,3,anxious
E-Low-N-High-A-High-C-High-O-High,4,sensitive
E-Low-N-High-A-High-C-High-O-High,5,creative
E-Low-N-High-A-High-C-High-O-High,6,perfectionistic
E-Low-N-High-A-High-C-High-O-High,7,empathetic
E-Low-N-High-A-High-C-High-O-High,8,self-aware
E-Low-N-High-A-High-C-High-O-High,9,innovative
E-Low-N-High-A-High-C-High-O-High,10,vulnerable
E-High-N-High-A-High-C-High-O-Low,1,vivacious
E-High-N-High-A-High-C-High-O-Low,2,talkative
E-High-N-High-A-High-C-High-O-Low,3,exuberant
E-High-N-High-A-High-C-High-O-Low,4,assertive
E-High-N-High-A-High-C-High-O-Low,5,dramatic
E-High-N-High-A-High-C-High-O-Low,6,emotionally
E-High-N-High-A-High-C-High-O-Low,7,social
E-High-N-High-A-High-C-High-O-Low,8,impulsive
E-High-N-High-A-High-C-High-O-Low,9,emotionally
E-High-N-High-A-High-C-High-O-Low,10,energetic
E-Low-N-High-A-Low-C-Low-O-High,1,introspective
E-Low-N-High-A-Low-C-Low-O-High,2,tortured
E-Low-N-High-A-Low-C-Low-O-High,3,enigmatic
E-Low-N-High-A-Low-C-Low-O-High,4,brooding
E-Low-N-High-A-Low-C-Low-O-High,5,intense
E-Low-N-High-A-Low-C-Low-O-High,6,turbulent
E-Low-N-High-A-Low-C-Low-O-High,7,melancholic
E-Low-N-High-A-Low-C-Low-O-High,8,unpredictable
E-Low-N-High-A-Low-C-Low-O-High,9,visionary
E-Low-N-High-A-Low-C-Low-O-High,10,haunted
E-High-N-High-A-High-C-Low-O-Low,1,boisterous
E-High-N-High-A-High-C-Low-O-Low,2,impulsive
E-High-N-High-A-High-C-Low-O-Low,3,emotional
E-High-N-High-A-High-C-Low-O-Low,4,charismatic
E-High-N-High-A-High-C-Low-O-Low,5,fickle
E-High-N-High-A-High-C-Low-O-Low,6,rebellious
E-High-N-High-A-High-C-Low-O-Low,7,dramatic
E-High-N-High-A-High-C-Low-O-Low,8,unpredictable
E-High-N-High-A-High-C-Low-O-Low,9,sensational
E-High-N-High-A-High-C-Low-O-Low,10,unstable
E-High-N-Low-A-High-C-High-O-High,1,vivacious
E-High-N-Low-A-High-C-High-O-High,2,charismatic
E-High-N-Low-A-High-C-High-O-High,3,euphoric
E-High-N-Low-A-High-C-High-O-High,4,adventurous
E-High-N-Low-A-High-C-High-O-High,5,resilient
E-High-N-Low-A-High-C-High-O-High,6,affable
E-High-N-Low-A-High-C-High-O-High,7,innovative
E-High-N-Low-A-High-C-High-O-High,8,dynamic
E-High-N-Low-A-High-C-High-O-High,9,empathetic
E-High-N-Low-A-High-C-High-O-High,10,vibrant
E-High-N-Low-A-Low-C-High-O-High,1,vibrant
E-High-N-Low-A-Low-C-High-O-High,2,assertive
E-High-N-Low-A-Low-C-High-O-High,3,adventurous
E-High-N-Low-A-Low-C-High-O-High,4,enthusiastic
E-High-N-Low-A-Low-C-High-O-High,5,charismatic
E-High-N-Low-A-Low-C-High-O-High,6,dynamic
E-High-N-Low-A-Low-C-High-O-High,7,innovative
E-High-N-Low-A-Low-C-High-O-High,8,confident
E-High-N-Low-A-Low-C-High-O-High,9,unpredictable
E-High-N-Low-A-Low-C-High-O-High,10,unbridled
E-High-N-Low-A-Low-C-Low-O-High,1,charismatic
E-High-N-Low-A-Low-C-Low-O-High,2,vibrant
E-High-N-Low-A-Low-C-Low-O-High,3,confident
E-High-N-Low-A-Low-C-Low-O-High,4,adventurous
E-High-N-Low-A-Low-C-Low-O-High,5,expressive
E-High-N-Low-A-Low-C-Low-O-High,6,imaginative
E-High-N-Low-A-Low-C-Low-O-High,7,spontaneous
E-High-N-Low-A-Low-C-Low-O-High,8,enthusiastic
E-High-N-Low-A-Low-C-Low-O-High,9,artistic
E-High-N-Low-A-Low-C-Low-O-High,10,unpredictable
E-High-N-High-A-High-C-High-O-High,1,vibrant
E-High-N-High-A-High-C-High-O-High,2,charismatic
E-High-N-High-A-High-C-High-O-High,3,adventurous
E-High-N-High-A-High-C-High-O-High,4,affable
E-High-N-High-A-High-C-High-O-High,5,energetic
E-High-N-High-A-High-C-High-O-High,6,expressive
E-High-N-High-A-High-C-High-O-High,7,confident
E-High-N-High-A-High-C-High-O-High,8,spontaneous
E-High-N-High-A-High-C-High-O-High,9,imaginative
E-High-N-High-A-High-C-High-O-High,10,unpredictable
E-Low-N-High-A-High-C-High-O-Low,1,reserved
E-Low-N-High-A-High-C-High-O-Low,2,anxious
E-Low-N-High-A-High-C-High-O-Low,3,cautious
E-Low-N-High-A-High-C-High-O-Low,4,introspective
E-Low-N-High-A-High-C-High-O-Low,5,loyal
E-Low-N-High-A-High-C-High-O-Low,6,perfectionistic
E-Low-N-High-A-High-C-High-O-Low,7,sensitive
E-Low-N-High-A-High-C-High-O-Low,8,prone
E-Low-N-High-A-High-C-High-O-Low,9,self-effacing
E-Low-N-High-A-High-C-High-O-Low,10,traditional
E-High-N-High-A-Low-C-Low-O-Low,1,charismatic
E-High-N-High-A-Low-C-Low-O-Low,2,boisterous
E-High-N-High-A-Low-C-Low-O-Low,3,impulsive
E-High-N-High-A-Low-C-Low-O-Low,4,reckless
E-High-N-High-A-Low-C-Low-O-Low,5,aggressive
E-High-N-High-A-Low-C-Low-O-Low,6,unpredictable
E-High-N-High-A-Low-C-Low-O-Low,7,superficial
E-High-N-High-A-Low-C-Low-O-Low,8,argumentative
E-High-N-High-A-Low-C-Low-O-Low,9,self-centered
E-High-N-High-A-Low-C-Low-O-Low,10,erratic
E-High-N-Low-A-High-C-High-O-Low,1,outgoing
E-High-N-Low-A-High-C-High-O-Low,2,assertive
E-High-N-Low-A-High-C-High-O-Low,3,warm
E-High-N-Low-A-High-C-High-O-Low,4,reliable
E-High-N-Low-A-High-C-High-O-Low,5,traditional
E-High-N-Low-A-High-C-High-O-Low,6,efficient
E-High-N-Low-A-High-C-High-O-Low,7,enthusiastic
E-High-N-Low-A-High-C-High-O-Low,8,cooperative
E-High-N-Low-A-High-C-High-O-Low,9,confident
E-High-N-Low-A-High-C-High-O-Low,10,adventurous
E-Low-N-High-A-High-C-Low-O-Low,1,introverted
E-Low-N-High-A-High-C-Low-O-Low,2,reserve
E-Low-N-High-A-High-C-Low-O-Low,3,anxious
E-Low-N-High-A-High-C-Low-O-Low,4,depressed
E-Low-N-High-A-High-C-Low-O-Low,5,reactive
E-Low-N-High-A-High-C-Low-O-Low,6,impulsive
E-Low-N-High-A-High-C-Low-O-Low,7,disorganized
E-Low-N-High-A-High-C-Low-O-Low,8,vulnerable
E-Low-N-High-A-High-C-Low-O-Low,9,overly
E-Low-N-High-A-High-C-Low-O-Low,10,emotionally
E-High-N-Low-A-High-C-Low-O-High,1,vibrant
E-High-N-Low-A-High-C-Low-O-High,2,affable
E-High-N-Low-A-High-C-Low-O-High,3,charismatic
E-High-N-Low-A-High-C-Low-O-High,4,adventurous
E-High-N-Low-A-High-C-Low-O-High,5,expressive
E-High-N-Low-A-High-C-Low-O-High,6,resilient
E-High-N-Low-A-High-C-Low-O-High,7,enthusiastic
E-High-N-Low-A-High-C-Low-O-High,8,spontaneous
E-High-N-Low-A-High-C-Low-O-High,9,imaginative
E-High-N-Low-A-High-C-Low-O-High,10,effervescent
E-Low-N-High-A-Low-C-High-O-Low,1,rigorous
E-Low-N-High-A-Low-C-High-O-Low,2,intense
E-Low-N-High-A-Low-C-High-O-Low,3,cautious
E-Low-N-High-A-Low-C-High-O-Low,4,disciplined
E-Low-N-High-A-Low-C-High-O-Low,5,resolute
E-Low-N-High-A-Low-C-High-O-Low,6,traditional
E-Low-N-High-A-Low-C-High-O-Low,7,perfectionistic
E-Low-N-High-A-Low-C-High-O-Low,8,anxious
E-Low-N-High-A-Low-C-High-O-Low,9,competitive
E-Low-N-High-A-Low-C-High-O-Low,10,introverted
E-Low-N-Low-A-High-C-High-O-High,1,refined
E-Low-N-Low-A-High-C-High-O-High,2,compassionate
E-Low-N-Low-A-High-C-High-O-High,3,introspective
E-Low-N-Low-A-High-C-High-O-High,4,disciplined
E-Low-N-Low-A-High-C-High-O-High,5,creative
E-Low-N-Low-A-High-C-High-O-High,6,calm
E-Low-N-Low-A-High-C-High-O-High,7,responsible
E-Low-N-Low-A-High-C-High-O-High,8,warm
E-Low-N-Low-A-High-C-High-O-High,9,perceptive
E-Low-N-Low-A-High-C-High-O-High,10,enlightened
E-Low-N-High-A-Low-C-High-O-High,1,anhedonic
E-Low-N-High-A-Low-C-High-O-High,2,perfectionistic
E-Low-N-High-A-Low-C-High-O-High,3,introspective
E-Low-N-High-A-Low-C-High-O-High,4,cautious
E-Low-N-High-A-Low-C-High-O-High,5,analytical
E-Low-N-High-A-Low-C-High-O-High,6,detached
E-Low-N-High-A-Low-C-High-O-High,7,intense
E-Low-N-High-A-Low-C-High-O-High,8,self-critical
E-Low-N-High-A-Low-C-High-O-High,9,rebellious
E-Low-N-High-A-Low-C-High-O-High,10,melancholic
E-High-N-Low-A-Low-C-Low-O-Low,1,charismatic
E-High-N-Low-A-Low-C-Low-O-Low,2,adventurous
E-High-N-Low-A-Low-C-Low-O-Low,3,confident
E-High-N-Low-A-Low-C-Low-O-Low,4,impulsive
E-High-N-Low-A-Low-C-Low-O-Low,5,assertive
E-High-N-Low-A-Low-C-Low-O-Low,6,energetic
E-High-N-Low-A-Low-C-Low-O-Low,7,reckless
E-High-N-Low-A-Low-C-Low-O-Low,8,opinionated
E-High-N-Low-A-Low-C-Low-O-Low,9,unpredictable
E-High-N-Low-A-Low-C-Low-O-Low,10,blunt
E-Low-N-Low-A-Low-C-Low-O-Low,1,reserved
E-Low-N-Low-A-Low-C-Low-O-Low,2,introverted
E-Low-N-Low-A-Low-C-Low-O-Low,3,cautious
E-Low-N-Low-A-Low-C-Low-O-Low,4,traditional
E-Low-N-Low-A-Low-C-Low-O-Low,5,conservative
E-Low-N-Low-A-Low-C-Low-O-Low,6,skeptical
E-Low-N-Low-A-Low-C-Low-O-Low,7,impulsive
E-Low-N-Low-A-Low-C-Low-O-Low,8,disorganized
E-Low-N-Low-A-Low-C-Low-O-Low,9,competitive
E-Low-N-Low-A-Low-C-Low-O-Low,10,stoic
E-Low-N-Low-A-High-C-High-O-Low,1,reserved
E-Low-N-Low-A-High-C-High-O-Low,2,cautious
E-Low-N-Low-A-High-C-High-O-Low,3,calm
E-Low-N-Low-A-High-C-High-O-Low,4,warm
E-Low-N-Low-A-High-C-High-O-Low,5,reliable
E-Low-N-Low-A-High-C-High-O-Low,6,traditional
E-Low-N-Low-A-High-C-High-O-Low,7,conservative
E-Low-N-Low-A-High-C-High-O-Low,8,efficient
E-Low-N-Low-A-High-C-High-O-Low,9,diligent
E-Low-N-Low-A-High-C-High-O-Low,10,discreet
E-Low-N-Low-A-Low-C-High-O-High,1,reserved
E-Low-N-Low-A-Low-C-High-O-High,2,analytical
E-Low-N-Low-A-Low-C-High-O-High,3,disciplined
E-Low-N-Low-A-Low-C-High-O-High,4,assertive
E-Low-N-Low-A-Low-C-High-O-High,5,perceptive
E-Low-N-Low-A-Low-C-High-O-High,6,independent
E-Low-N-Low-A-Low-C-High-O-High,7,imaginative
E-Low-N-Low-A-Low-C-High-O-High,8,reflective
E-Low-N-Low-A-Low-C-High-O-High,9,cautious
E-Low-N-Low-A-Low-C-High-O-High,10,innovative
E-High-N-Low-A-High-C-Low-O-Low,1,outgoing
E-High-N-Low-A-High-C-Low-O-Low,2,talkative
E-High-N-Low-A-High-C-Low-O-Low,3,energetic
E-High-N-Low-A-High-C-Low-O-Low,4,assertive
E-High-N-Low-A-High-C-Low-O-Low,5,impulsive
E-High-N-Low-A-High-C-Low-O-Low,6,disorganized
E-High-N-Low-A-High-C-Low-O-Low,7,traditional
E-High-N-Low-A-High-C-Low-O-Low,8,sociable
E-High-N-Low-A-High-C-Low-O-Low,9,warm
E-High-N-Low-A-High-C-Low-O-Low,10,spontaneous
E-High-N-High-A-Low-C-High-O-Low,1,outgoing
E-High-N-High-A-Low-C-High-O-Low,2,energetic
E-High-N-High-A-Low-C-High-O-Low,3,assertive
E-High-N-High-A-Low-C-High-O-Low,4,impulsive
E-High-N-High-A-Low-C-High-O-Low,5,reactive
E-High-N-High-A-Low-C-High-O-Low,6,competitive
E-High-N-High-A-Low-C-High-O-Low,7,traditional
E-High-N-High-A-Low-C-High-O-Low,8,talkative
E-High-N-High-A-Low-C-High-O-Low,9,high-strung
E-High-N-High-A-Low-C-High-O-Low,10,confident
E-Low-N-Low-A-High-C-Low-O-Low,1,reserved
E-Low-N-Low-A-High-C-Low-O-Low,2,introverted
E-Low-N-Low-A-High-C-Low-O-Low,3,cautious
E-Low-N-Low-A-High-C-Low-O-Low,4,calm
E-Low-N-Low-A-High-C-Low-O-Low,5,warm
E-Low-N-Low-A-High-C-Low-O-Low,6,traditional
E-Low-N-Low-A-High-C-Low-O-Low,7,impulsive
E-Low-N-Low-A-High-C-Low-O-Low,8,disorganized
E-Low-N-Low-A-High-C-Low-O-Low,9,laid-back
E-Low-N-Low-A-High-C-Low-O-Low,10,gentle
E-High-N-High-A-High-C-Low-O-High,1,vivacious
E-High-N-High-A-High-C-Low-O-High,2,infectious
E-High-N-High-A-High-C-Low-O-High,3,charismatic
E-High-N-High-A-High-C-Low-O-High,4,adventurous
E-High-N-High-A-High-C-Low-O-High,5,expressive
E-High-N-High-A-High-C-Low-O-High,6,impulsive
E-High-N-High-A-High-C-Low-O-High,7,emotionally
E-High-N-High-A-High-C-Low-O-High,8,sociable
E-High-N-High-A-High-C-Low-O-High,9,free-spirited
E-High-N-High-A-High-C-Low-O-High,10,vulnerable
E-High-N-High-A-Low-C-High-O-High,1,vibrant
E-High-N-High-A-Low-C-High-O-High,2,rambunctious
E-High-N-High-A-Low-C-High-O-High,3,eccentric
E-High-N-High-A-Low-C-High-O-High,4,infectious
E-High-N-High-A-Low-C-High-O-High,5,high-strung
E-High-N-High-A-Low-C-High-O-High,6,competitive
E-High-N-High-A-Low-C-High-O-High,7,daring
E-High-N-High-A-Low-C-High-O-High,8,unpredictable
E-High-N-High-A-Low-C-High-O-High,9,pioneering
E-High-N-High-A-Low-C-High-O-High,10,unbridled
E-Low-N-High-A-Low-C-Low-O-Low,1,introverted
E-Low-N-High-A-Low-C-Low-O-Low,2,reserved
E-Low-N-High-A-Low-C-Low-O-Low,3,anxious
E-Low-N-High-A-Low-C-Low-O-Low,4,depressed
E-Low-N-High-A-Low-C-Low-O-Low,5,aggressive
E-Low-N-High-A-Low-C-Low-O-Low,6,impulsive
E-Low-N-High-A-Low-C-Low-O-Low,7,disorganized
E-Low-N-High-A-Low-C-Low-O-Low,8,traditional
E-Low-N-High-A-Low-C-Low-O-Low,9,conservative
E-Low-N-High-A-Low-C-Low-O-Low,10,defensive
E-Low-N-Low-A-High-C-Low-O-High,1,reserved
E-Low-N-Low-A-High-C-Low-O-High,2,cautious
E-Low-N-Low-A-High-C-Low-O-High,3,empathetic
E-Low-N-Low-A-High-C-Low-O-High,4,imaginative
E-Low-N-Low-A-High-C-Low-O-High,5,warm-hearted
E-Low-N-Low-A-High-C-Low-O-High,6,disorganized
E-Low-N-Low-A-High-C-Low-O-High,7,intellectually
E-Low-N-Low-A-High-C-Low-O-High,8,artistic
E-Low-N-Low-A-High-C-Low-O-High,9,gentle
E-Low-N-Low-A-High-C-Low-O-High,10,enthusiastic
E-Low-N-Low-A-Low-C-Low-O-High,1,enigmatic
E-Low-N-Low-A-Low-C-Low-O-High,2,introspective
E-Low-N-Low-A-Low-C-Low-O-High,3,unconventional
E-Low-N-Low-A-Low-C-Low-O-High,4,ambitious
E-Low-N-Low-A-Low-C-Low-O-High,5,perceptive
E-Low-N-Low-A-Low-C-Low-O-High,6,imaginative
E-Low-N-Low-A-Low-C-Low-O-High,7,independent
E-Low-N-Low-A-Low-C-Low-O-High,8,analytical
E-Low-N-Low-A-Low-C-Low-O-High,9,detached
E-Low-N-Low-A-Low-C-Low-O-High,10,enthusiastic
E-High-N-Low-A-Low-C-High-O-Low,1,assertive
E-High-N-Low-A-Low-C-High-O-Low,2,energetic
E-High-N-Low-A-Low-C-High-O-Low,3,talkative
E-High-N-Low-A-Low-C-High-O-Low,4,competent
E-High-N-Low-A-Low-C-High-O-Low,5,traditional
E-High-N-Low-A-Low-C-High-O-Low,6,disciplined
E-High-N-Low-A-Low-C-High-O-Low,7,enthusiastic
E-High-N-Low-A-Low-C-High-O-Low,8,reliable
E-High-N-Low-A-Low-C-High-O-Low,9,forceful
E-High-N-Low-A-Low-C-High-O-Low,10,traditionalist
N-Low,1,composed
N-Low,2,even-tempered
N-Low,3,resilient
N-Low,4,calm
N-Low,5,stable
N-Low,6,emotionally
N-Low,7,peaceful
N-Low,8,adaptable
N-Low,9,optimistic
N-Low,10,grounded
N-Low,11,composed
N-Low,12,stoic
N-Low,13,even-tempered
N-Low,14,calm
N-Low,15,resilient
N-Low,16,serenely
N-Low,17,emotionally
N-Low,18,peaceful
N-Low,19,stable
N-Low,20,tranquil
O-Low,1,conservative
O-Low,2,traditional
O-Low,3,staid
O-Low,4,conventional
O-Low,5,established
O-Low,6,predictable
O-Low,7,stoic
O-Low,8,respectable
O-Low,9,unadventurous
O-Low,10,loyal
O-Low,11,conventional
O-Low,12,conservative
O-Low,13,traditional
O-Low,14,predictable
O-Low,15,conservative-minded
O-Low,16,staid
O-Low,17,traditionalist
O-Low,18,preferential
O-Low,19,unadventurous
O-Low,20,conservative
A-Low,1,confrontational
A-Low,2,cautious
A-Low,3,intense
A-Low,4,assertive
A-Low,5,analytical
A-Low,6,discerning
A-Low,7,assertive
A-Low,8,resolute
A-Low,9,cerebral
A-Low,10,unyielding
A-Low,11,perceptive
A-Low,12,assertive
A-Low,13,analytical
A-Low,14,critical
A-Low,15,results-driven
A-Low,16,straightforward
A-Low,17,polarizing
A-Low,18,introspective
A-Low,19,uncompromising
A-Low,20,inquisitive
E-High,1,charismatic
E-High,2,vibrant
E-High,3,outgoing
E-High,4,confident
E-High,5,adventurous
E-High,6,energetic
E-High,7,chatty
E-High,8,extroverted
E-High,9,spontaneous
E-High,10,lively
E-High,11,vibrant
E-High,12,charismatic
E-High,13,affable
E-High,14,energetic
E-High,15,outgoing
E-High,16,talkative
E-High,17,adventurous
E-High,18,confident
E-High,19,lively
E-High,20,extroverted
O-High,1,visionary
O-High,2,inquisitive
O-High,3,artistic
O-High,4,introspective
O-High,5,free-spirited
O-High,6,analytical
O-High,7,enthusiastic
O-High,8,open-minded
O-High,9,creative
O-High,10,philosophical
O-High,11,visionary
O-High,12,inquisitive
O-High,13,adventurous
O-High,14,creative
O-High,15,enthusiastic
O-High,16,open-minded
O-High,17,analytical
O-High,18,innovative
O-High,19,curious
O-High,20,artistic
N-High,1,vulnerable
N-High,2,sensitive
N-High,3,emotionally
N-High,4,resilience-challenged
N-High,5,defensive
N-High,6,impulsive
N-High,7,hypervigilant
N-High,8,self-destructive
N-High,9,mood-prone
N-High,10,trauma-sensitive
N-High,11,hyper-vigilant
N-High,12,emotionally
N-High,13,self-sabotaging
N-High,14,catastrophizing
N-High,15,avoidant
N-High,16,reactive
N-High,17,self-critical
N-High,18,hypersensitive
N-High,19,escapist
N-High,20,intensely
A-High,1,empathetic
A-High,2,affable
A-High,3,compassionate
A-High,4,cooperative
A-High,5,sympathetic
A-High,6,gentle
A-High,7,conscientious
A-High,8,warm-hearted
A-High,9,collaborative
A-High,10,sincere
A-High,11,empathetic
A-High,12,compassionate
A-High,13,affable
A-High,14,generous
A-High,15,sincere
A-High,16,caring
A-High,17,cooperative
A-High,18,understanding
A-High,19,nurturing
A-High,20,unselfish
E-Low,1,reflective
E-Low,2,reserved
E-Low,3,introverted
E-Low,4,cautious
E-Low,5,analytical
E-Low,6,introvertedly
E-Low,7,hesitant
E-Low,8,thoughtful
E-Low,9,observant
E-Low,10,sensible
E-Low,11,low-key
E-Low,12,cautious
E-Low,13,reflective
E-Low,14,reserve
E-Low,15,introverted
E-Low,16,discreet
E-Low,17,unassuming
E-Low,18,introvertedly
E-Low,19,private
E-Low,20,skeptical
C-Low,1,frantic
C-Low,2,impulsive
C-Low,3,disheveled
C-Low,4,distractible
C-Low,5,restless
C-Low,6,emotionally
C-Low,7,chaotic
C-Low,8,spontaneous
C-Low,9,fragile
C-Low,10,unpredictable
C-Low,11,chaotic
C-Low,12,impulsive
C-Low,13,disorganized
C-Low,14,reckless
C-Low,15,spontaneous
C-Low,16,distractible
C-Low,17,emotionally
C-Low,18,scattered
C-Low,19,fragile
C-Low,20,flighty
C-High,1,pragmatic
C-High,2,diligent
C-High,3,disciplined
C-High,4,organized
C-High,5,efficient
C-High,6,responsible
C-High,7,motivated
C-High,8,self-reliant
C-High,9,goal-oriented
C-High,10,persevering
C-High,11,pragmatic
C-High,12,disciplined
C-High,13,efficient
C-High,14,organized
C-High,15,responsible
C-High,16,goal-oriented
C-High,17,methodical
C-High,18,proactive
C-High,19,self-motivated
C-High,20,accountable
E-Low-N-Low-A-Low-C-High-O-Low,1,reserved
E-Low-N-Low-A-Low-C-High-O-Low,2,cautious
E-Low-N-Low-A-Low-C-High-O-Low,3,analytical
E-Low-N-Low-A-Low-C-High-O-Low,4,disciplined
E-Low-N-Low-A-Low-C-High-O-Low,5,practical
E-Low-N-Low-A-Low-C-High-O-Low,6,traditional
E-Low-N-Low-A-Low-C-High-O-Low,7,efficient
E-Low-N-Low-A-Low-C-High-O-Low,8,competent
E-Low-N-Low-A-Low-C-High-O-Low,9,independent
E-Low-N-Low-A-Low-C-High-O-Low,10,resilient
E-Low-N-Low-A-Low-C-High-O-Low,11,reserved
E-Low-N-Low-A-Low-C-High-O-Low,12,cautious
E-Low-N-Low-A-Low-C-High-O-Low,13,competitive
E-Low-N-Low-A-Low-C-High-O-Low,14,traditional
E-Low-N-Low-A-Low-C-High-O-Low,15,efficient
E-Low-N-Low-A-Low-C-High-O-Low,16,reliable
E-Low-N-Low-A-Low-C-High-O-Low,17,persevering
E-Low-N-Low-A-Low-C-High-O-Low,18,conservative
E-Low-N-Low-A-Low-C-High-O-Low,19,detached
E-Low-N-Low-A-Low-C-High-O-Low,20,disciplined
E-Low-N-High-A-High-C-Low-O-High,1,introverted
E-Low-N-High-A-High-C-Low-O-High,2,reserved
E-Low-N-High-A-High-C-Low-O-High,3,sensitivity-prone
E-Low-N-High-A-High-C-Low-O-High,4,vulnerable
E-Low-N-High-A-High-C-Low-O-High,5,emotionally
E-Low-N-High-A-High-C-Low-O-High,6,idealistic
E-Low-N-High-A-High-C-Low-O-High,7,compassionate
E-Low-N-High-A-High-C-Low-O-High,8,imaginative
E-Low-N-High-A-High-C-Low-O-High,9,distractible
E-Low-N-High-A-High-C-Low-O-High,10,tortured
E-Low-N-High-A-High-C-Low-O-High,11,introverted
E-Low-N-High-A-High-C-Low-O-High,12,reserve
E-Low-N-High-A-High-C-Low-O-High,13,anxious
E-Low-N-High-A-High-C-Low-O-High,14,melancholic
E-Low-N-High-A-High-C-Low-O-High,15,indecisive
E-Low-N-High-A-High-C-Low-O-High,16,self-doubting
E-Low-N-High-A-High-C-Low-O-High,17,sensitive
E-Low-N-High-A-High-C-Low-O-High,18,emotionally
E-Low-N-High-A-High-C-Low-O-High,19,disorganized
E-Low-N-High-A-High-C-Low-O-High,20,vulnerable
E-High-N-High-A-Low-C-Low-O-High,1,charismatic
E-High-N-High-A-Low-C-Low-O-High,2,volatile
E-High-N-High-A-Low-C-Low-O-High,3,dramatic
E-High-N-High-A-Low-C-Low-O-High,4,rebellious
E-High-N-High-A-Low-C-Low-O-High,5,unpredictable
